0.003842	284.8806
0.003647	284.2645
0.003785	284.14734
0.003767	281.087329
0.003711	276.752344
0.003699	275.000045
0.003712	276.343769
0.003731	278.114273
0.003719	278.625729
0.003724	278.634547
0.003714	275.53281
0.003705	275.76557
0.003714	275.945332
0.003702	275.757681
0.003702	276.362469
0.003708	276.546145
0.003703	276.618188
0.003696	276.121591
0.0037	276.429084
0.003703	276.630972
0.003712	277.135132
0.003714	277.633028
0.003723	278.38226
0.003727	279.137138
0.003729	279.297567
0.003729	279.179645
0.003729	279.09006
0.003724	279.160144
0.003719	279.219639
0.00372	279.431393
0.003725	280.030282
0.003729	280.561327
0.003736	281.05068
0.00374	281.410119
0.00374	281.734084
0.003746	281.947475
0.00375	282.268989
0.003756	282.593152
0.00376	282.931956
0.003765	283.590996
0.003773	284.231083
0.003776	284.820243
0.00378	285.372648
0.003785	285.712051
0.003789	285.876528
0.003788	286.141546
0.003788	286.15396
0.003785	286.278759
0.003791	286.761074
0.003795	287.290827
0.003796	287.514
0.003796	287.669279
0.003799	287.937052
0.003803	288.348581
0.003807	288.928198
0.00381	289.436701
0.003813	289.731996
0.003809	289.520628
0.003813	289.977561
0.003816	290.356413
0.00382	290.789267
0.003823	291.335978
0.003828	291.747469
0.003831	291.995772
0.003836	292.356244
0.003841	292.657137
0.003845	293.007986
0.003848	293.39692
0.003854	293.851538
0.003859	294.352438
0.003862	294.98146
0.003864	295.30267
0.003864	295.533174
0.003868	295.742154
0.003869	296.011478
0.003874	296.270591
0.003876	296.646704
0.003878	296.969388
0.003882	297.244415
0.003883	297.52815
0.003885	297.820896
0.003889	298.21607
0.003891	298.771528
0.003896	299.689801
0.003897	300.070402
0.003898	300.331237
0.0039	300.702279
0.003902	301.210395
0.003906	301.675017
0.00391	302.140879
0.003917	302.656321
0.003921	303.238813
0.003927	303.755425
0.003927	304.108353
0.00393	304.466584
0.003934	304.836825
0.003937	305.23681
0.00394	305.736789
0.003945	306.256507
0.00395	306.783592
0.003955	307.476963
0.003958	307.910391
0.003957	308.163514
0.003961	308.716112
0.003962	309.227882
0.003967	309.747183
0.003973	310.259908
0.003977	310.725607
0.00398	311.24281
0.003983	311.844187
0.003986	312.385733
0.003989	312.804292
0.003992	313.191304
0.003995	313.46974
0.003999	313.856662
0.004004	314.388253
0.004007	314.8776
0.004011	315.329049
0.004014	315.771599
0.004018	316.181979
0.004023	316.712657
0.004027	317.251017
0.004031	317.717679
0.004033	318.140759
0.004037	318.446672
0.004039	318.788433
0.004042	319.248864
0.004045	319.689042
0.004048	320.139425
0.004052	320.595175
0.004055	321.011125
0.004058	321.445365
0.004061	321.918482
0.004064	322.429979
0.004068	322.890054
0.004071	323.335698
0.004074	323.756129
0.004078	324.234754
0.004082	324.728163
0.004085	325.184849
0.004088	325.65049
0.004092	326.102661
0.004096	326.568226
0.0041	327.074107
0.004103	327.497008
0.004106	327.900873
0.004109	328.349862
0.004112	328.762498
0.004115	329.176479
0.004118	329.612757
0.004122	330.07904
0.004125	330.565267
0.004129	331.054952
0.004134	331.489073
0.004137	331.900611
0.00414	332.37145
0.004144	332.783028
0.004147	333.209453
0.00415	333.678479
0.004154	334.100275
0.004158	334.51049
0.004161	334.9564
0.004165	335.373918
0.004169	335.824012
0.004172	336.243029
0.004176	336.656312
0.004179	337.09672
0.004183	337.509167
0.004187	337.993173
0.004191	338.495422
0.004195	338.924041
0.004199	339.380966
0.004203	339.847435
0.004208	340.294672
0.004211	340.748909
0.004216	341.261505
0.00422	341.722999
0.004223	342.110472
0.004225	342.526619
0.004229	342.990626
0.004234	343.483262
0.004239	344.018576
0.004242	344.485875
0.004246	344.971334
0.00425	345.381215
0.004253	345.799853
0.004256	346.206202
0.004259	346.585513
0.004263	346.96396
0.004266	347.386755
0.004268	347.801135
0.004272	348.217489
0.004275	348.627025
0.004279	349.055765
0.004281	349.450965
0.004284	349.848785
0.004287	350.241092
0.004291	350.649627
0.004293	351.075033
0.004297	351.520552
0.004301	351.987368
0.004304	352.429876
0.004307	352.880035
0.004311	353.390587
0.004316	353.892196
0.004318	354.272023
0.004321	354.700751
0.004325	355.125151
0.004328	355.556573
0.004331	355.998219
0.004335	356.417221
0.004338	356.821849
0.004341	357.233483
0.004345	357.716809
0.004348	358.191697
0.004352	358.646454
0.004355	359.079422
0.004359	359.525358
0.004362	359.956257
0.004366	360.386981
0.004369	360.817416
0.004373	361.235756
0.004377	361.690011
0.004381	362.147159
0.004384	362.572657
0.004387	363.009721
0.004391	363.428233
0.004394	363.870502
0.004398	364.327112
0.004402	364.748892
0.004405	365.17376
0.004408	365.613478
0.004412	366.033535
0.004415	366.449238
0.00442	366.880734
0.004423	367.283412
0.004426	367.702799
0.00443	368.107747
0.004433	368.532167
0.004437	368.952135
0.00444	369.399752
0.004444	369.825929
0.004448	370.253359
0.004452	370.654549
0.004455	371.045022
0.004459	371.496842
0.004462	371.920863
0.004465	372.319503
0.004468	372.741923
0.004472	373.194555
0.004476	373.635953
0.004479	374.096912
0.004483	374.54068
0.004486	374.986087
0.004489	375.4271
0.004492	375.859285
0.004496	376.294814
0.004499	376.747984
0.004503	377.185555
0.004506	377.627149
0.004508	378.076828
0.004513	378.53651
0.004516	378.978202
0.00452	379.388178
0.004523	379.818748
0.004527	380.269584
0.00453	380.605103
0.004533	380.958502
0.004536	381.407692
0.00454	381.837621
0.004543	382.268552
0.004546	382.681206
0.00455	383.081881
0.004553	383.473052
0.004556	383.884903
0.00456	384.291051
0.004563	384.724524
0.004567	385.178932
0.004571	385.588516
0.004574	386.007871
0.004578	386.415162
0.004581	386.811199
0.004584	387.198123
0.004587	387.577097
0.00459	387.959407
0.004593	388.349263
0.004597	388.747008
0.0046	389.156917
0.004604	389.626685
0.004608	390.091777
0.004611	390.513336
0.004614	390.935953
0.004617	391.30323
0.00462	391.671393
0.004624	392.106744
0.004627	392.518727
0.004631	392.952593
0.004634	393.378195
0.004637	393.801047
0.00464	394.246688
0.004644	394.685867
0.004647	395.11808
0.004651	395.564113
0.004654	395.981815
0.004657	396.400803
0.004661	396.818834
0.004665	397.260153
0.004669	397.724369
0.004672	398.157486
0.004675	398.554942
0.004679	398.973957
0.004682	399.43266
0.004686	399.896766
0.00469	400.339692
0.004694	400.793162
0.004698	401.278826
0.004701	401.724101
0.004703	402.125949
0.004707	402.511225
0.00471	402.913705
0.004712	403.310506
0.004716	403.707147
0.004719	404.150044
0.004722	404.554001
0.004725	404.963064
0.004729	405.366913
0.004732	405.771351
0.004736	406.200952
0.004739	406.617284
0.004743	407.034705
0.004747	407.451725
0.00475	407.90707
0.004754	408.368364
0.004758	408.836507
0.004761	409.283327
0.004765	409.736845
0.004767	410.156153
0.004771	410.562576
0.004774	410.990229
0.004778	411.512927
0.004782	411.986223
0.004786	412.438395
0.004789	412.906416
0.004793	413.388384
0.004797	413.886595
0.004802	414.42662
0.004806	414.889753
0.004809	415.323175
0.004812	415.773441
0.004815	416.21155
0.004818	416.676638
0.004823	417.164739
0.004826	417.622866
0.00483	418.067986
0.004834	418.521008
0.004837	418.976723
0.004841	419.445181
0.004844	419.909859
0.004848	420.416444
0.004851	420.84694
0.004855	421.30046
0.004859	421.747265
0.004862	422.201175
0.004866	422.660076
0.004869	423.119674
0.004873	423.586111
0.004877	424.050222
0.00488	424.494947
0.004884	424.939835
0.004887	425.427499
0.004891	425.941412
0.004895	426.397409
0.004898	426.814734
0.004901	427.23987
0.004904	427.662183
0.004907	428.094027
0.004911	428.516026
0.004914	428.947428
0.004917	429.4118
0.004921	429.875681
0.004924	430.355014
0.004928	430.834125
0.004932	431.280232
0.004935	431.725856
0.004938	432.170634
0.004942	432.605741
0.004946	433.075261
0.00495	433.538968
0.004953	434.005813
0.004957	434.473074
0.004961	434.941925
0.004965	435.428104
0.004969	435.920941
0.004973	436.414878
0.004976	436.870546
0.00498	437.329821
0.004984	437.791097
0.004988	438.246076
0.004991	438.693297
0.004995	439.151615
0.004998	439.605261
0.005002	440.053264
0.005005	440.516029
0.005008	440.993409
0.005012	441.458603
0.005016	441.910319
0.005019	442.366782
0.005023	442.817634
0.005026	443.258836
0.005029	443.712522
0.005033	444.181564
0.005036	444.666429
0.00504	445.133799
0.005043	445.54428
0.005047	446.022652
0.00505	446.48833
0.005054	446.952099
0.005057	447.414723
0.00506	447.868065
0.005064	448.318872
0.005067	448.778056
0.005071	449.230927
0.005074	449.640968
0.005076	450.081828
0.00508	450.543227
0.005084	450.990932
0.005087	451.437699
0.00509	451.887124
0.005094	452.335512
0.005098	452.800966
0.005101	453.229207
0.005104	453.674164
0.005108	454.129196
0.005112	454.596527
0.005115	455.059707
0.005119	455.51196
0.005122	455.942079
0.005125	456.345484
0.005128	456.757747
0.005132	457.185164
0.005135	457.618229
0.005138	458.05544
0.005142	458.496758
0.005145	458.945423
0.005149	459.381027
0.005152	459.828663
0.005156	460.272484
0.005159	460.730752
0.005163	461.173612
0.005166	461.615355
0.00517	462.060382
0.005174	462.490856
0.005177	462.922574
0.005181	463.355451
0.005184	463.807133
0.005188	464.287222
0.005192	464.712748
0.005195	465.142287
0.005199	465.578841
0.005202	466.008857
0.005206	466.459935
0.00521	466.905065
0.005213	467.337963
0.005217	467.76544
0.00522	468.186435
0.005223	468.609993
0.005226	469.024341
0.00523	469.438894
0.005233	469.864159
0.005237	470.285687
0.00524	470.707656
0.005244	471.120841
0.005247	471.552145
0.005251	471.959039
0.005254	472.373009
0.005258	472.814348
0.005261	473.273197
0.005265	473.719782
0.005269	474.152922
0.005272	474.5788
0.005275	474.992396
0.005279	475.406213
0.005282	475.838704
0.005286	476.272049
0.005289	476.699623
0.005293	477.145126
0.005297	477.687451
0.005301	478.134383
0.005304	478.576901
0.005308	478.999825
0.005311	479.413735
0.005314	479.853671
0.005318	480.305982
0.005321	480.751363
0.005325	481.200254
0.005329	481.646996
0.005332	482.081432
0.005336	482.556836
0.00534	483.028114
0.005343	483.486333
0.005347	483.913475
0.00535	484.345834
0.005354	484.773683
0.005357	485.206194
0.00536	485.631284
0.005363	486.07537
0.005367	486.525937
0.005371	486.976515
0.005375	487.429255
0.005378	487.874697
0.005381	488.313597
0.005385	488.74814
0.005388	489.175302
0.005391	489.59196
0.005394	490.015593
0.005398	490.447255
0.005402	490.888794
0.005404	491.338077
0.005408	491.774672
0.005412	492.252243
0.005416	492.719714
0.005419	493.156289
0.005423	493.592439
0.005426	494.033351
0.005429	494.471857
0.005433	494.919371
0.005437	495.363174
0.00544	495.798698
0.005444	496.235556
0.005447	496.678935
0.00545	497.12288
0.005454	497.569676
0.005458	498.025086
0.005462	498.50474
0.005465	498.958562
0.005469	499.393802
0.005472	499.824453
0.005475	500.243446
0.005479	500.671538
0.005482	501.102522
0.005485	501.522597
0.005489	501.949648
0.005492	502.380713
0.005495	502.814912
0.005499	503.244541
0.005502	503.683229
0.005506	504.132168
0.005509	504.565831
0.005513	505.005864
0.005516	505.425575
0.005519	505.84469
0.005522	506.282488
0.005526	506.715322
0.005529	507.147023
0.005533	507.592606
0.005537	508.051686
0.00554	508.509199
0.005544	508.963921
0.005548	509.408524
0.005551	509.841863
0.005555	510.279803
0.005558	510.717186
0.005561	511.15186
0.005565	511.590144
0.005568	512.027062
0.005572	512.468217
0.005575	512.907006
0.005578	513.349131
0.005582	513.786646
0.005585	514.23506
0.005589	514.686739
0.005593	515.133444
0.005596	515.583385
0.005599	516.037783
0.005603	516.49743
0.005606	516.961413
0.00561	517.424092
0.005614	517.866015
0.005617	518.303803
0.00562	518.741065
0.005624	519.17032
0.005627	519.595319
0.005631	520.027577
0.005634	520.456296
0.005637	520.886117
0.005641	521.327929
0.005644	521.775726
0.005648	522.22415
0.005651	522.665901
0.005655	523.088231
0.005658	523.51882
0.005662	523.957498
0.005665	524.403839
0.005669	524.871057
0.005673	525.334454
0.005676	525.779512
0.00568	526.218998
0.005683	526.64618
0.005686	527.081016
0.00569	527.501971
0.005693	527.940366
0.005697	528.381753
0.005701	528.852055
0.005705	529.306343
0.005708	529.756242
0.005712	530.204616
0.005715	530.638582
0.005718	531.066573
0.005722	531.506404
0.005725	531.944262
0.005728	532.387429
0.005732	532.831495
0.005735	533.29745
0.005739	533.784828
0.005743	534.268395
0.005747	534.72977
0.00575	535.160673
0.005754	535.607762
0.005757	536.034439
0.00576	536.458154
0.005764	536.887965
0.005767	537.32555
0.005771	537.769364
0.005774	538.209417
0.005778	538.668426
0.005782	539.139426
0.005785	539.586798
0.005789	540.019662
0.005792	540.45836
0.005796	540.902336
0.005799	541.346452
0.005802	541.782309
0.005806	542.21574
0.005809	542.642852
0.005813	543.070469
0.005816	543.487905
0.005819	543.903532
0.005822	544.312486
0.005825	544.719923
0.005829	545.128655
0.005833	545.562793
0.005836	546.011055
0.00584	546.46509
0.005843	546.923533
0.005847	547.372553
0.005851	547.824687
0.005854	548.28588
0.005857	548.736741
0.005861	549.191069
0.005864	549.649502
0.005868	550.100807
0.005871	550.546612
0.005874	550.995825
0.005878	551.451083
0.005882	551.898405
0.005885	552.352005
0.005889	552.809599
0.005893	553.275675
0.005896	553.732156
0.0059	554.183714
0.005904	554.644078
0.005907	555.085475
0.005911	555.521272
0.005914	555.948201
0.005918	556.386849
0.005922	556.790576
0.005925	557.200349
0.005929	557.62834
0.005933	558.083457
0.005936	558.539817
0.00594	558.998098
0.005944	559.450121
0.005947	559.895765
0.005951	560.325647
0.005955	560.763364
0.005958	561.190233
0.005961	561.619559
0.005965	562.054758
0.005968	562.481476
0.005971	562.904857
0.005974	563.343848
0.005978	563.779543
0.005981	564.205705
0.005984	564.639873
0.005987	565.067228
0.005991	565.505895
0.005994	565.966916
0.005998	566.415623
0.006002	566.871437
0.006006	567.330436
0.006009	567.774017
0.006012	568.212766
0.006016	568.651979
0.00602	569.085713
0.006023	569.523107
0.006026	569.949036
0.00603	570.381091
0.006033	570.817646
0.006037	571.250227
0.00604	571.674134
0.006043	572.092379
0.006047	572.519521
0.00605	572.961535
0.006054	573.405622
0.006058	573.848627
0.006062	574.280015
0.006065	574.703446
0.006068	575.128182
0.006072	575.554718
0.006075	575.977007
0.006078	576.406828
0.006082	576.828015
0.006085	577.2563
0.006088	577.685676
0.006092	578.114729
0.006095	578.549646
0.006098	578.967254
0.006102	579.402343
0.006105	579.816311
0.006108	580.218137
0.006112	580.637697
0.006116	581.076334
0.006119	581.508814
0.006122	581.945561
0.006126	582.386989
0.00613	582.83248
0.006133	583.295655
0.006136	583.744473
0.00614	584.173991
0.006143	584.600658
0.006147	585.024292
0.00615	585.447582
0.006153	585.886917
0.006157	586.32154
0.00616	586.750512
0.006164	587.184428
0.006167	587.626664
0.006171	588.070478
0.006174	588.492646
0.006178	588.914328
0.006181	589.344615
